SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A55_00317-T1	B0A55_11185-T1	2968	0.005779	0.127589	0.045293	1042.398859	322.601141	5.776899	0.103702	462
B0A55_09105-T1	B0A55_11389-T1	740	0.147682	0.243241	0.607141	329.833375	153.166625	2.809016	0.533955	164
B0A55_09873-T1	B0A55_09947-T1	2010	0.003951	0.317880	0.012429	761.615120	183.384880	4.324973	0.194614	343
B0A55_08359-T1	B0A55_12636-T1	1140	0.017176	0.117513	0.146164	500.652310	87.347690	0.655542	0.096244	227
B0A55_09135-T1	B0A55_09642-T1	1000	0.002580	0.082903	0.031122	388.330628	76.669372	6.436052	0.047471	156
B0A55_10226-T1	B0A55_11246-T1	3397	0.019414	0.145577	0.133357	1369.882491	367.117509	2.147632	0.138235	711
B0A55_11245-T1	B0A55_12797-T1	595	0.145680	0.278435	0.523212	300.505949	83.494051	0.949854	0.523636	133
B0A55_08387-T1	B0A55_11822-T1	2202	0.016819	0.195730	0.085928	842.019787	198.980213	1.323476	0.153049	352
B0A55_08389-T1	B0A55_12359-T1	1773	0.057289	0.120216	0.476549	653.077372	228.922628	3.725405	0.220864	300
B0A55_09504-T1	B0A55_10339-T1	1620	0.028886	0.158285	0.182495	623.549012	168.450988	1.766179	0.169225	264
B0A55_08117-T1	B0A55_13451-T1	379	0.000000	0.000000	99.000000	208.470740	67.529260	4.600000	0.000000	214
B0A55_08115-T1	B0A55_08955-T1	1011	0.626926	4.284135	0.146337	1116.470335	302.529665	1.450278	4.219919	588
B0A55_09195-T1	B0A55_12417-T1	3452	0.016788	0.138840	0.120915	1295.522239	384.477761	3.782640	0.134161	562
B0A55_04030-T1	B0A55_12571-T1	875	0.005850	0.139751	0.041861	343.253543	64.746457	40.044551	0.081298	137
B0A55_07916-T1	B0A55_12766-T1	805	0.003278	0.000000	99.000000	305.797477	30.202523	4.600000	0.008951	113
B0A55_12421-T1	B0A55_12858-T1	1242	0.027218	0.318575	0.085436	779.762795	153.237205	2.476704	0.225212	646
B0A55_06670-T1	B0A55_08079-T1	7110	0.010144	0.030865	0.328645	3101.768039	819.231961	1.642618	0.043419	2000
B0A55_05633-T1	B0A55_07173-T1	2136	0.003913	0.184212	0.021241	1025.478593	303.521407	5.876281	0.135270	799
B0A55_03221-T1	B0A55_04455-T1	1274	0.010858	0.085183	0.127469	464.649846	99.350154	8.163885	0.071852	188
B0A55_08158-T1	B0A55_08981-T1	-11	0.460917	3.164194	0.145667	289.039585	67.960415	1.103484	2.926583	239
B0A55_05288-T1	B0A55_05309-T1	1436	0.001864	0.099870	0.018660	537.350841	140.649159	2.752465	0.066584	288
B0A55_06982-T1	B0A55_07386-T1	1194	0.004415	0.022965	0.192225	454.382497	88.617503	4.600000	0.022326	181
B0A55_08632-T1	B0A55_10666-T1	1119	0.099402	0.254556	0.390490	422.794882	192.205118	6.153578	0.443675	205
B0A55_01499-T1	B0A55_11098-T1	2482	0.009872	0.169495	0.058241	968.729095	195.270905	3.886687	0.109949	388
B0A55_02310-T1	B0A55_07649-T1	24	0.008915	0.089803	0.099274	338.513224	96.486776	3.470304	0.080570	579
B0A55_03749-T1	B0A55_10405-T1	1846	0.004640	0.093734	0.049498	648.898105	197.101895	7.024465	0.076191	282
B0A55_03255-T1	B0A55_04563-T1	3251	0.000000	0.000000	99.000000	1132.437950	352.562050	4.600000	0.000000	495
B0A55_09188-T1	B0A55_13009-T1	4203	0.008494	0.115023	0.073850	1362.180865	470.819135	4.432570	0.107571	611
B0A55_04374-T1	B0A55_06033-T1	3057	0.003553	0.216352	0.016421	1128.681154	269.318846	3.506947	0.133643	466
B0A55_03909-T1	B0A55_06021-T1	1142	0.005954	0.138387	0.043023	421.593788	76.406212	2.022231	0.078818	166
B0A55_10343-T1	B0A55_10673-T1	663	0.003875	0.018016	0.215076	258.825385	56.174615	4.600000	0.019190	106
B0A55_10346-T1	B0A55_10670-T1	1949	0.011346	0.195226	0.058118	754.961046	157.038954	2.963282	0.129026	304
B0A55_11207-T1	B0A55_12777-T1	436	0.018771	0.055660	0.337244	269.794561	93.205439	1.254800	0.084729	313
B0A55_12299-T1	B0A55_12778-T1	52	0.760508	3.320537	0.229032	476.528647	132.471353	0.927644	3.952118	296
B0A55_10540-T1	B0A55_11682-T1	-750	0.511454	2.713953	0.188454	166.714507	37.285493	0.807696	2.742028	488
B0A55_00252-T1	B0A55_06552-T1	842	0.016663	0.051643	0.322651	303.706213	80.293787	4.882375	0.071931	128
B0A55_06823-T1	B0A55_13389-T1	936	0.002218	0.015421	0.143855	451.451085	196.548915	4.600000	0.018669	433
B0A55_10350-T1	B0A55_10457-T1	1801	0.019039	0.138167	0.137794	639.118916	194.881084	7.727602	0.140626	284
B0A55_08555-T1	B0A55_12274-T1	1362	0.005898	0.177759	0.033178	510.962615	131.037385	5.148195	0.122928	214
B0A55_08698-T1	B0A55_12886-T1	2824	0.025587	0.131904	0.193979	994.534571	319.465429	2.447269	0.154305	439
B0A55_07564-T1	B0A55_07791-T1	3632	0.005246	0.260065	0.020170	1339.156495	295.843505	1.661853	0.154061	545
B0A55_00504-T1	B0A55_11874-T1	593	0.005293	0.058522	0.090449	189.678885	53.321115	1.325149	0.050919	81
B0A55_03366-T1	B0A55_12555-T1	1630	0.001430	0.456645	0.003131	700.247152	46.752848	11.191158	0.089761	250
B0A55_03351-T1	B0A55_09100-T1	919	0.007797	0.116772	0.066772	386.773612	84.226388	3.836796	0.081854	164
B0A55_05602-T1	B0A55_05780-T1	2480	0.000000	0.000000	99.000000	902.345197	288.654803	4.600000	0.000000	453
B0A55_10295-T1	B0A55_10310-T1	2336	0.006502	0.239165	0.027188	849.590666	236.409334	2.706962	0.171451	362
B0A55_11430-T1	B0A55_11529-T1	2590	0.017491	0.112215	0.155867	983.585625	282.414375	2.805891	0.115864	422
B0A55_01564-T1	B0A55_09592-T1	1024	0.002601	0.125893	0.020662	385.105735	106.894265	28.646237	0.088165	164
B0A55_11963-T1	B0A55_12216-T1	4350	0.020004	0.166985	0.119794	1928.292751	624.707249	5.899141	0.167908	1213
B0A55_02706-T1	B0A55_12881-T1	2760	0.053886	1.445367	0.037282	1059.025133	308.974867	2.353972	1.104493	456
B0A55_05886-T1	B0A55_11999-T1	4702	0.003089	0.003949	0.782344	1622.161357	507.838643	2.822893	0.009882	732
B0A55_09034-T1	B0A55_11123-T1	717	0.003954	0.318426	0.012416	253.620309	76.379691	4.750631	0.230218	110
B0A55_03426-T1	B0A55_13553-T1	1243	0.019331	0.082831	0.233376	471.777774	131.222226	2.218021	0.099448	202
B0A55_06101-T1	B0A55_11698-T1	1578	0.001809	0.241053	0.007506	553.385761	154.614239	4.594590	0.162167	236
B0A55_06099-T1	B0A55_11700-T1	3929	0.036798	0.135811	0.270952	1548.234054	482.765946	4.245921	0.181000	678
B0A55_07679-T1	B0A55_10168-T1	1727	0.010998	0.133627	0.082303	733.843255	289.156745	9.276809	0.136979	601
B0A55_12666-T1	B0A55_13576-T1	1008	0.011755	0.235321	0.049951	600.499722	176.500278	5.033833	0.187617	581
B0A55_01036-T1	B0A55_09357-T1	2266	0.033650	0.057943	0.580746	762.071263	323.928737	6.721221	0.122689	362
B0A55_01038-T1	B0A55_09355-T1	1787	0.028447	0.204638	0.139011	662.974048	228.025952	2.573640	0.220614	298
B0A55_00600-T1	B0A55_00601-T1	-566	0.598159	1.906065	0.313819	336.265081	113.734919	0.971280	2.786173	522
B0A55_05572-T1	B0A55_06619-T1	1580	0.005108	0.066343	0.076992	589.594015	175.405985	4.593046	0.057445	293
B0A55_05570-T1	B0A55_06617-T1	1308	0.042237	0.165663	0.254955	487.508004	145.491996	2.739934	0.211817	211
B0A55_05567-T1	B0A55_06614-T1	1121	0.026573	0.072978	0.364128	402.211743	137.788257	1.696928	0.115242	183
B0A55_06769-T1	B0A55_13222-T1	2266	0.000000	0.000000	99.000000	778.775190	196.224810	4.600000	0.000000	325
B0A55_01500-T1	B0A55_09844-T1	2452	0.002275	0.089634	0.025380	880.674207	250.325793	2.497672	0.064830	377
B0A55_07295-T1	B0A55_09694-T1	940	0.109070	0.351745	0.310082	687.623027	173.376973	3.022864	0.473810	515
B0A55_06302-T1	B0A55_13048-T1	221	0.000000	0.146439	0.000010	708.253752	83.746248	1.155356	0.046454	1022
B0A55_04821-T1	B0A55_12634-T1	1642	0.009098	0.160409	0.056715	663.571476	140.428524	3.028297	0.106578	277
B0A55_07995-T1	B0A55_09114-T1	2072	0.004257	0.157686	0.026999	706.673883	202.326117	2.729709	0.115223	304
B0A55_01278-T1	B0A55_09071-T1	1547	0.028210	0.099444	0.283676	544.459028	184.540972	7.702843	0.138727	243
B0A55_08499-T1	B0A55_09159-T1	3690	0.004689	0.226836	0.020673	1284.627754	395.372246	4.659753	0.170909	560
B0A55_05295-T1	B0A55_05302-T1	4815	0.006228	0.095769	0.065027	1774.985361	676.014639	6.203397	0.092772	1133
B0A55_08999-T1	B0A55_12185-T1	3326	0.033901	0.066434	0.510297	1178.872713	492.127287	4.075470	0.130447	560
B0A55_09001-T1	B0A55_12187-T1	520	0.069357	0.106997	0.648212	655.315818	118.684182	1.889353	0.225386	697
B0A55_09004-T1	B0A55_10698-T1	4342	0.016043	0.116504	0.137704	1543.830920	463.169080	2.116858	0.117681	679
B0A55_07919-T1	B0A55_11905-T1	5311	0.020605	0.029317	0.702811	1724.740772	804.259228	3.368793	0.070126	904
B0A55_05144-T1	B0A55_06762-T1	7526	0.076965	0.140003	0.549742	3891.219731	1262.780269	2.975678	0.277230	2798
B0A55_07918-T1	B0A55_11906-T1	6496	0.029036	0.103534	0.280448	2321.571208	798.428792	4.163821	0.144301	1051
B0A55_11362-T1	B0A55_12108-T1	1054	0.012188	0.012394	0.983338	413.647525	81.352475	1.844946	0.036664	165
B0A55_07446-T1	B0A55_10318-T1	2515	0.013646	0.069034	0.197665	816.252089	335.747911	14.764656	0.089365	384
B0A55_06372-T1	B0A55_11726-T1	1926	0.011514	0.088737	0.129753	700.344440	193.655560	3.063870	0.084725	299
B0A55_00765-T1	B0A55_04026-T1	3500	0.007553	0.172487	0.043786	1331.799436	318.200564	11.408750	0.118080	570
B0A55_07855-T1	B0A55_09387-T1	2473	0.013026	0.034939	0.372820	851.965035	264.034965	1.657359	0.054631	373
B0A55_03720-T1	B0A55_03721-T1	-586	0.365036	99.000000	0.003687	45.877418	11.122582	0.418980	58.835922	325
B0A55_01291-T1	B0A55_09958-T1	2736	0.009907	0.142250	0.069643	1016.665075	270.334925	3.302860	0.113116	467
B0A55_10063-T1	B0A55_12521-T1	172	0.021284	0.070830	0.300486	477.228074	134.771926	3.282438	0.096584	767
B0A55_04898-T1	B0A55_10127-T1	2995	0.030918	0.120461	0.256660	974.457058	423.542942	3.267170	0.174138	466
B0A55_04896-T1	B0A55_10125-T1	1771	0.013580	0.102555	0.132421	668.851038	138.148962	1.347685	0.086436	269
B0A55_02221-T1	B0A55_09086-T1	867	0.020399	0.154634	0.131916	323.032696	75.967304	2.022591	0.137869	133
B0A55_01872-T1	B0A55_01876-T1	991	0.016103	0.262199	0.061416	533.601114	108.398886	1.512967	0.172966	426
B0A55_01867-T1	B0A55_11978-T1	558	0.000000	0.193278	0.000010	212.358415	60.641585	7.392130	0.128799	92
B0A55_07421-T1	B0A55_10368-T1	1893	0.022830	0.114482	0.199422	667.987890	223.012110	6.012776	0.137310	306
B0A55_06786-T1	B0A55_11459-T1	-31	0.023521	0.171947	0.136795	323.939335	69.060665	1.419092	0.148811	567
B0A55_07425-T1	B0A55_09684-T1	1748	0.006409	0.209919	0.030533	626.751580	192.248420	5.561621	0.162541	273
B0A55_03520-T1	B0A55_12483-T1	794	0.000000	0.071027	0.000010	283.108853	73.891147	0.777326	0.044103	119
B0A55_01262-T1	B0A55_13007-T1	591	0.006276	0.317049	0.019797	880.002802	163.997198	1.512720	0.165283	1164
B0A55_06148-T1	B0A55_12686-T1	1523	0.018066	0.155939	0.115851	560.838768	180.161232	2.592388	0.154761	247
B0A55_04801-T1	B0A55_11440-T1	960	0.017502	0.169390	0.103323	347.376420	102.623580	5.779804	0.156421	150
B0A55_01292-T1	B0A55_11792-T1	1783	0.015490	0.135025	0.114719	654.710252	212.289748	14.623378	0.134276	291
B0A55_01317-T1	B0A55_13124-T1	2204	0.031119	0.126004	0.246969	754.930209	274.069791	2.760859	0.169174	343
B0A55_06920-T1	B0A55_10990-T1	1470	0.024445	0.277500	0.088089	561.511918	128.488082	1.267180	0.214702	237
B0A55_09097-T1	B0A55_11285-T1	1725	0.093293	0.777499	0.119992	809.704265	156.295735	1.836319	0.611987	348
B0A55_08377-T1	B0A55_11025-T1	3572	0.010217	0.224182	0.045575	1330.366099	307.633901	5.321695	0.151206	564
B0A55_03766-T1	B0A55_03767-T1	1183	0.003934	0.049651	0.079229	509.795897	147.204103	8.744194	0.042531	340
B0A55_03771-T1	B0A55_03773-T1	1243	0.009930	0.206056	0.048190	507.727701	101.272299	7.785198	0.127633	203
B0A55_11230-T1	B0A55_12431-T1	1169	0.004811	0.009097	0.528836	417.294460	110.705540	4.600000	0.017128	177
B0A55_01590-T1	B0A55_01592-T1	3090	0.008972	0.151093	0.059378	1234.035625	184.964375	3.932914	0.082491	473
B0A55_03949-T1	B0A55_10786-T1	-755	0.000000	0.000000	99.000000	309.653007	107.346993	4.600000	0.000000	947
B0A55_11139-T1	B0A55_12102-T1	1054	0.002888	0.245647	0.011757	346.915484	109.084516	5.538498	0.182883	152
B0A55_06496-T1	B0A55_12133-T1	1079	0.004912	0.186230	0.026375	408.565371	74.434629	2.316101	0.098564	161
B0A55_06492-T1	B0A55_06493-T1	1009	0.024035	0.084975	0.282842	465.837646	176.162354	4.448813	0.122269	364
B0A55_02196-T1	B0A55_11686-T1	2512	0.048311	0.202114	0.239029	859.271858	340.728142	6.302204	0.275945	407
B0A55_05210-T1	B0A55_09125-T1	6038	0.015574	0.150237	0.103663	2142.077076	725.922924	5.082103	0.148976	988
B0A55_05216-T1	B0A55_09131-T1	807	0.039463	0.189909	0.207799	299.862576	84.137424	8.181535	0.217281	128
B0A55_04046-T1	B0A55_12973-T1	652	0.000000	0.230104	0.000010	336.659185	41.340815	5.251519	0.075498	198
B0A55_01964-T1	B0A55_02479-T1	5415	0.012056	0.120060	0.100414	1923.810929	602.189071	4.357989	0.113411	894
B0A55_03781-T1	B0A55_11821-T1	2022	0.015440	0.199494	0.077397	786.829426	197.170574	4.096508	0.156961	394
B0A55_01504-T1	B0A55_01506-T1	1510	0.156800	0.505222	0.310360	858.400523	152.599477	1.069787	0.628173	391
B0A55_03946-T1	B0A55_09953-T1	2544	0.032933	0.651508	0.050549	947.016629	315.983371	1.977317	0.563073	457
B0A55_02730-T1	B0A55_06773-T1	1085	0.019852	0.131314	0.151177	486.815790	155.184210	12.098684	0.140383	342
B0A55_09220-T1	B0A55_11330-T1	1408	0.027354	0.160874	0.170035	838.141195	277.858805	2.505486	0.181793	841
B0A55_07304-T1	B0A55_08774-T1	2127	0.035271	0.221753	0.159057	784.032152	238.967848	3.351896	0.236498	366
B0A55_08928-T1	B0A55_12345-T1	1090	0.004998	0.231335	0.021606	602.216382	102.783618	1.765041	0.113989	445
B0A55_08733-T1	B0A55_11020-T1	2550	0.002037	0.078566	0.025932	983.202191	189.797809	4.904364	0.043260	391
B0A55_08521-T1	B0A55_11746-T1	1785	0.001427	0.009302	0.153390	701.598182	216.401818	2.527295	0.009850	427
B0A55_02807-T1	B0A55_09432-T1	1901	0.019681	0.164284	0.119801	670.520818	235.479182	5.165966	0.171795	302
B0A55_04994-T1	B0A55_12834-T1	2218	0.004378	0.300984	0.014547	801.744540	158.255460	1.932383	0.159821	321
B0A55_08459-T1	B0A55_13449-T1	1000	0.011567	0.142029	0.081439	523.259597	181.740403	9.251016	0.135595	505
B0A55_04709-T1	B0A55_10685-T1	4737	0.010108	0.246487	0.041010	1693.800523	496.199477	3.586356	0.190998	798
B0A55_11566-T1	B0A55_13263-T1	560	0.004721	0.052377	0.090143	212.466620	39.533380	4.600000	0.036593	85
B0A55_02408-T1	B0A55_13797-T1	512	0.022981	0.106003	0.216797	309.362514	92.637486	1.786344	0.126339	278
B0A55_08261-T1	B0A55_11929-T1	176	0.023630	0.168214	0.140476	258.166232	53.833768	2.597189	0.145731	337
B0A55_07152-T1	B0A55_10131-T1	2275	0.003212	0.141198	0.022745	936.372257	293.627743	2.700339	0.108456	589
B0A55_12240-T1	B0A55_13590-T1	-10	0.025899	0.019193	1.349418	157.227941	52.772059	1.914655	0.072642	284
B0A55_01327-T1	B0A55_13480-T1	136	0.442380	3.852662	0.114825	591.815634	170.184366	1.497827	3.612088	516
B0A55_02388-T1	B0A55_11102-T1	1072	0.016854	0.167555	0.100591	420.357707	74.642293	2.261620	0.118737	165
B0A55_03506-T1	B0A55_11761-T1	1668	0.005038	0.260566	0.019334	597.588142	173.411858	3.375273	0.187532	285
B0A55_04059-T1	B0A55_13597-T1	-183	0.507512	0.856052	0.592852	26.104165	3.895835	0.388369	1.658321	107
B0A55_10241-T1	B0A55_11492-T1	3131	0.058725	0.195564	0.300286	1216.009797	403.990203	4.847867	0.278548	543
B0A55_02535-T1	B0A55_13613-T1	1111	0.031597	0.147973	0.213533	436.392671	139.607329	1.593546	0.179411	248
B0A55_05154-T1	B0A55_11696-T1	1572	0.016133	0.102376	0.157585	563.995936	192.004064	3.439276	0.114109	252
B0A55_11680-T1	B0A55_11714-T1	948	0.141119	0.216857	0.650747	461.028677	162.971323	3.983829	0.482699	251
B0A55_11804-T1	B0A55_12721-T1	1783	0.007834	0.057145	0.137081	771.114681	200.885319	8.526101	0.054075	383
B0A55_07102-T1	B0A55_09910-T1	1383	0.072687	1.402342	0.051832	613.627973	148.372027	2.579239	0.994768	334
B0A55_02022-T1	B0A55_02081-T1	5826	0.034679	0.184707	0.187754	2068.552673	763.447327	3.799622	0.225371	946
B0A55_02055-T1	B0A55_13410-T1	3722	0.003608	0.176466	0.020445	1389.224159	260.775841	2.487090	0.092782	550
B0A55_02051-T1	B0A55_10304-T1	2302	0.057159	0.064616	0.884601	928.785195	340.214805	2.988931	0.177475	526
B0A55_06305-T1	B0A55_10438-T1	1856	0.012259	0.205176	0.059748	740.214538	144.785462	1.972014	0.131460	303
B0A55_06304-T1	B0A55_10440-T1	2832	0.035175	0.133393	0.263696	1151.796330	303.203670	3.341310	0.166928	497
B0A55_06303-T1	B0A55_10441-T1	1452	0.035603	0.073379	0.485196	547.806968	217.193032	6.292870	0.138984	296
B0A55_05655-T1	B0A55_08355-T1	1648	0.028748	0.157713	0.182281	638.239016	171.760984	1.510225	0.168286	272
B0A55_05645-T1	B0A55_06896-T1	2774	0.050587	0.285422	0.177236	1106.117545	339.882455	3.856574	0.317356	563
B0A55_07675-T1	B0A55_09860-T1	831	0.138516	1.204769	0.114973	374.189262	114.810738	3.164484	1.166575	168
B0A55_04646-T1	B0A55_10912-T1	2480	0.004114	0.004232	0.971954	975.060113	236.939887	0.643166	0.012411	528
B0A55_08013-T1	B0A55_10795-T1	4535	0.020376	0.092584	0.220078	1593.301448	485.698552	3.787394	0.111735	693
B0A55_03101-T1	B0A55_06421-T1	1069	0.047000	0.047431	0.990907	384.651336	98.348664	2.366391	0.141263	161
B0A55_03099-T1	B0A55_06423-T1	2963	0.052661	0.122503	0.429875	1045.887691	439.112309	3.915669	0.219939	528
B0A55_03096-T1	B0A55_06426-T1	-696	0.065491	0.048691	1.345009	176.049403	63.950597	4.023938	0.183043	645
B0A55_08021-T1	B0A55_12424-T1	1951	0.060359	0.146889	0.410915	725.881060	273.118940	2.578743	0.252047	340
B0A55_03120-T1	B0A55_12210-T1	5515	0.000000	0.000000	99.000000	1736.369817	714.630183	4.600000	0.000000	818
B0A55_02608-T1	B0A55_11971-T1	1504	0.019611	0.098133	0.199840	516.661479	176.338521	1.553755	0.118774	232
B0A55_12077-T1	B0A55_13121-T1	279	0.113741	0.262286	0.433652	207.736397	62.263603	5.603739	0.443990	182
B0A55_04372-T1	B0A55_06031-T1	2168	0.053556	0.227332	0.235587	803.778611	279.221389	2.677580	0.295078	368
B0A55_01443-T1	B0A55_01449-T1	1108	0.032363	0.202202	0.160051	465.774583	155.225417	0.923184	0.224448	263
B0A55_00588-T1	B0A55_09993-T1	2893	0.017712	0.231687	0.076449	1114.120494	250.879506	2.403734	0.171119	455
B0A55_03021-T1	B0A55_11768-T1	1102	0.033859	0.078419	0.431774	398.722987	147.277013	6.101015	0.137636	210
B0A55_07179-T1	B0A55_11209-T1	3130	0.005683	0.185598	0.030622	1237.775981	229.224019	3.356652	0.101387	501
B0A55_04528-T1	B0A55_10594-T1	861	0.694747	4.277687	0.162412	1131.059748	299.940252	1.392357	4.337214	544
B0A55_05167-T1	B0A55_13399-T1	644	0.043709	0.120333	0.363235	396.762457	110.237543	2.303326	0.181108	350
B0A55_01886-T1	B0A55_08298-T1	434	0.105267	0.358368	0.293740	277.481889	43.518111	4.632852	0.418740	138
B0A55_02837-T1	B0A55_09143-T1	3803	0.020870	0.216096	0.096579	1313.904601	444.095399	4.270530	0.210561	654
B0A55_03840-T1	B0A55_03844-T1	3142	0.011881	0.142851	0.083172	1145.348786	357.651214	2.049523	0.129139	529
B0A55_03839-T1	B0A55_03843-T1	2614	0.011790	0.167142	0.070541	940.349930	271.650070	2.078167	0.139829	407
B0A55_04865-T1	B0A55_06869-T1	289	0.286491	0.360667	0.794335	252.139924	77.860076	1.350531	0.911976	159
B0A55_04854-T1	B0A55_04858-T1	1555	0.023597	0.102527	0.230150	559.692259	199.307741	1.458238	0.132969	263
B0A55_07768-T1	B0A55_13651-T1	901	0.017018	0.035508	0.479282	357.157416	86.842584	4.401447	0.061904	159
B0A55_07766-T1	B0A55_11234-T1	1003	0.022293	0.154118	0.144648	364.483968	109.516032	2.809762	0.158252	158
B0A55_07806-T1	B0A55_07808-T1	835	0.000000	0.194600	0.000010	328.801806	61.198194	17.896662	0.091609	130
B0A55_00858-T1	B0A55_13188-T1	1915	0.016998	0.382924	0.044390	833.198401	138.801599	2.127618	0.207756	456
B0A55_01068-T1	B0A55_11061-T1	6562	0.042328	0.123643	0.342338	2755.876618	934.123382	3.632790	0.188738	1499
B0A55_05524-T1	B0A55_10822-T1	2001	0.039294	0.091373	0.430046	757.697954	247.302046	2.010785	0.156328	374
B0A55_04917-T1	B0A55_08810-T1	878	0.017760	0.266125	0.066735	342.008775	59.991225	3.982558	0.164472	134
B0A55_04235-T1	B0A55_07393-T1	266	0.105689	0.069011	1.531493	184.432009	91.567991	8.244297	0.280562	187
B0A55_01694-T1	B0A55_01697-T1	2242	0.016225	0.203892	0.079577	810.147939	260.852061	2.687186	0.185799	357
B0A55_00967-T1	B0A55_09007-T1	1971	0.017668	0.310351	0.056928	744.703884	140.296116	2.088792	0.192197	295
B0A55_00062-T1	B0A55_05479-T1	481	0.492196	1.485999	0.331222	506.616367	141.383633	1.866453	2.127085	224
B0A55_04203-T1	B0A55_04204-T1	-74	0.546295	2.543145	0.214811	260.150454	60.849546	1.541476	2.774468	232
B0A55_03326-T1	B0A55_11018-T1	1942	0.057594	0.102205	0.563521	768.421406	278.578594	4.303080	0.208392	393
B0A55_08088-T1	B0A55_12908-T1	2384	0.013008	0.116505	0.111650	853.157597	265.842403	5.025644	0.112788	387
B0A55_04941-T1	B0A55_08080-T1	1203	0.033168	0.061458	0.539691	432.537486	188.462514	3.230022	0.125261	242
B0A55_08711-T1	B0A55_08737-T1	787	0.006928	0.348280	0.019892	290.060256	54.939744	1.932715	0.183861	116
B0A55_05341-T1	B0A55_09800-T1	1139	0.049028	0.080261	0.610852	538.624425	178.375575	3.015100	0.170394	369
B0A55_05339-T1	B0A55_09798-T1	497	0.052240	0.134103	0.389555	198.218998	65.781002	3.314129	0.217914	90
B0A55_07825-T1	B0A55_08207-T1	1668	0.034166	0.057640	0.592749	598.881429	199.118571	1.288050	0.120069	266
B0A55_02518-T1	B0A55_02525-T1	471	0.234066	0.359519	0.651052	350.415555	102.584445	2.797041	0.787426	220
B0A55_02514-T1	B0A55_13539-T1	1417	0.014813	0.109478	0.135307	511.989959	175.010041	8.568572	0.116785	276
B0A55_10560-T1	B0A55_10742-T1	7433	0.029010	0.146876	0.197510	2786.319377	891.680623	6.603716	0.172754	1300
B0A55_02478-T1	B0A55_10236-T1	1894	0.071189	0.218255	0.326172	866.707846	222.292154	2.128299	0.303626	556
B0A55_07008-T1	B0A55_10858-T1	1354	0.008796	0.168116	0.052319	514.674072	118.325928	0.776226	0.115732	223
B0A55_07015-T1	B0A55_13452-T1	40	0.066052	0.115564	0.571563	174.812575	56.187425	3.947798	0.234285	253
B0A55_04294-T1	B0A55_06510-T1	3007	0.022903	0.093903	0.243900	1109.366327	366.633673	2.930783	0.121617	547
B0A55_01737-T1	B0A55_01740-T1	1237	0.014753	0.210295	0.070152	445.357553	136.642447	6.934335	0.181986	194
